tconst	titleType	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person	oscarNominations	oscarWins
tt0020081	movie	The Last of Mrs. Cheyney	The Last of Mrs. Cheyney	1929	94	Comedy,Drama	6.0	618	nm0291548	nm0519556,nm0473134,nm0921995	"(nm0790454,actress,[""Fay Cheyney""]),(nm0001651,actor,[""Lord Arthur Dilling""]),(nm0056754,actor,[""Charles""]),(nm0120557,actor,[""Lord Elton""]),(nm0394407,actress,[""Lady Maria""]),(nm0140940,actress,[""Joan""]),(nm0786851,actress,[""Mrs. Wynton""]),(nm0149477,actor,[""Willie Wynton""]),(nm0037761,actor,[""George""]),(nm0806939,actor,[""William""])"	1	0
tt0020088	movie	The Leatherneck	The Leatherneck	1929	65	Drama	5.7	171	nm0383304	nm0165470,nm0469166	"(nm0101955,actor,[""William Calhoun""]),(nm0002118,actor,[""Otto Schmidt""]),(nm0035877,actor,[""Joseph Hanlon""]),(nm0463264,actor,[""Heckla""]),(nm0254801,actress,[""Tanya""]),(nm0017612,actor,[""Tanya's Brother""]),(nm0917837,actor,[""Petrovitch""]),(nm0184801,actor,[""Cook""]),(nm0098424,actor,[""Top Sergeant""]),(nm0724586,actor,[""Court-Martial Officer""])"	1	0
tt0020092	movie	The Letter	The Letter	1929	65	Drama	6.6	942	nm0510839	nm0560857,nm0068419,nm0510839,nm0089800	"(nm0247074,actress,[""Leslie Crosbie""]),(nm0654239,actor,[""Robert Crosbie""]),(nm0003339,actor,[""Geoffrey Hammond""]),(nm0115008,actress,[""Mrs. Joyce""]),(nm0373773,actor,[""Mr. Joyce""]),(nm0576612,actress,[""Li-Ti""]),(nm0949094,actor,[""Ong Chi Seng""]),(nm0159066,actor,[""Servant""]),(nm0913444,actress,[""Opium Den Dancer""]),(nm0913459,actress,[""Opium Den Dancer""])"	1	0
tt0020112	movie	The Love Parade	The Love Parade	1929	107	Comedy,Musical,Romance	7.0	2746	nm0523932	nm0883328,nm0093397,nm0944351,nm0151249	"(nm0002001,actor,[""Count Alfred Renard""]),(nm0531776,actress,[""Queen Louise""]),(nm0313449,actor,[""Jacques""]),(nm0744917,actress,[""Lulu""]),(nm0657874,actor,[""War Minister""]),(nm0130797,actor,[""Sylvanian Ambassador""]),(nm0636199,actor,[""Master of Ceremonies""]),(nm0069373,actor,[""Prime Minister""]),(nm0694302,actor,[""Afghan Ambassador""]),(nm0830769,actor,[""The Admiral""])"	6	0
tt0020126	movie	Madame X	Madame X	1929	95	Drama	5.6	595	nm0000859	nm0084352,nm0533102	"(nm0832011,actor,[""Floriot""]),(nm0154183,actress,[""Jacqueline""]),(nm0352495,actor,[""Raymond""]),(nm0378555,actor,[""Noel""]),(nm0078806,actress,[""Rose""]),(nm0249364,actor,[""Doctor""]),(nm0507568,actor,[""Colonel Hanby""]),(nm0369443,actor,[""Laroque""]),(nm0866010,actor,[""Merivel""]),(nm0137353,actor,[""Perissard""])"	2	0
tt0020358	movie	Sally	Sally	1929	103	Musical	6.0	430	nm0227020	nm0093397,nm0950150,nm0937289,nm0950224	"(nm0588894,actress,[""Sally""]),(nm0336432,actor,[""Blair Farell""]),(nm0113873,actor,[""Grand Duke Constantine""]),(nm0055797,actor,[""Otis Hooper""]),(nm0447125,actress,[""Rosie""]),(nm0827509,actor,[""'Pops' Shendorff""]),(nm0330442,actress,[""Mrs. Ten Brock""]),(nm0711615,actor,[""John Farell""]),(nm0240538,actor,[""Roue""]),(nm0831864,actress,[""Lutie""])"	1	0
tt0020488	movie	Their Own Desire	Their Own Desire	1929	65	Drama,Romance	5.8	822	nm0394399	nm0298344,nm0547966,nm0285347	"(nm0790454,actress,[""Lally""]),(nm0071602,actress,[""Harriet""]),(nm0832011,actor,[""Marlett""]),(nm0599910,actor,[""Jack""]),(nm0587725,actress,[""Beth""]),(nm0192258,actress,[""Aunt Caroline""]),(nm0372872,actor,[""Uncle Nate""]),(nm0233390,actress,[""Suzanne""]),(nm0621752,actress,[""Mildred""]),(nm0076284,actor,[""Doctor""])"	1	0
tt0020499	movie	Thunderbolt	Thunderbolt	1929	85	Crime,Drama,Film-Noir	6.5	967	nm0903049	nm0299154,nm0299153,nm0542534,nm0903049,nm0000581	"(nm0051628,actor,[""Thunderbolt""]),(nm0942039,actress,[""Ritzie""]),(nm0035159,actor,[""Bob Moran""]),(nm0078806,actress,[""The Mother""]),(nm0551222,actor,[""The Warden""]),(nm0819509,actor,[""Snapper O'Shea""]),(nm0254609,actor,[""The Chaplain""]),(nm0463264,actor,[""'Bad Al' Frieberg""]),(nm0130797,actor,[""Disttrict Attorney McKay""]),(nm0410271,actor,[""Mr. Corwin""])"	1	0
tt0020514	movie	The Trespasser	The Trespasser	1929	90	Drama,Romance	6.4	1470	nm0332539	nm0332539	"(nm0841797,actress,[""Marion Donnell""]),(nm0024739,actor,[""Jack Merrick""]),(nm0695525,actor,[""Hector Ferguson""]),(nm0910400,actor,[""Fuller""]),(nm0017044,actor,[""Jack Merrick""]),(nm0390279,actor,[""John Merrick, Sr.""]),(nm0002768,actress,[""Miss Potter - Nurse""]),(nm0358724,actress,[""Catherine 'Flip' Merrick""]),(nm0285376,actress,[""Mrs. Ferguson""]),(nm0179409,actress,[""Blanche - the Maid""])"	1	0
tt0020543	movie	The Valiant	The Valiant	1929	66	Drama	6.0	580	nm0397678	nm0058179,nm0095732,nm0355631,nm0585461	"(nm0612847,actor,[""James Dyke""]),(nm0161451,actress,[""Mary Douglas""]),(nm0113902,actor,[""Robert Ward""]),(nm0421138,actor,[""Warden Holt""]),(nm0948796,actress,[""Mrs. Douglas""]),(nm0218718,actor,[""Police Lieutenant""]),(nm0138288,actor,[""Father Daly""]),(nm0464137,actor,[""Judge""]),(nm0254609,actor,[""Undetermined Secondary Role""]),(nm0047496,actor,[""Little Boy""])"	2	0
tt0020594	movie	With Byrd at the South Pole	With Byrd at the South Pole	1930	82	Adventure,Documentary	6.9	425	\N	nm0425456		1	1
tt0020603	movie	Wonder of Women	Wonder of Women	1929	95	Drama	5.5	93	nm0113284	nm0014703,nm0580648,nm0837183	"(nm0832011,actor,[""Stephen Trombolt""]),(nm0404885,actress,[""Karen""]),(nm0939931,actress,[""Brigitte""]),(nm0616729,actor,[""Bruno Heim""]),(nm0655605,actress,[""Anna""]),(nm0269493,actor,[""Doctor""]),(nm0002768,actress,[""Stephen Trombolt's Housekeeper""]),(nm0017044,actor,[""Wulle-Wulle""]),(nm0424719,actress,[""Lottie - as a Child""]),(nm0521937,actress,[""Lottie""])"	1	0
tt0020629	movie	All Quiet on the Western Front	All Quiet on the Western Front	1930	152	Drama,War	8.1	69834	nm0587277	nm0718871,nm0027173,nm0007973,nm0028636,nm0837989,nm0031033,nm0587277	"(nm0000817,actor,[""Paul""]),(nm0938464,actor,[""Kat""]),(nm0942046,actor,[""Himmelstoss""]),(nm0524803,actor,[""Kantorek""]),(nm0018273,actor,[""Kemmerich""]),(nm0464131,actor,[""Leer""]),(nm0204113,actor,[""Peter""]),(nm0737253,actor,[""Behn""]),(nm0049055,actor,[""Albert""]),(nm0322345,actor,[""Mueller""])"	4	2
tt0020641	movie	Anna Christie	Anna Christie	1930	89	Drama,Romance	6.5	3677	nm0113284	nm0547966,nm0642156	"(nm0001256,actress,[""Anna""]),(nm0001948,actor,[""Matt""]),(nm0547975,actor,[""Chris""]),(nm0237597,actress,[""Marthy""]),(nm0533006,actor,[""Johnny, the Harp""]),(nm0679814,actor,[""Larry""]),(nm0062649,actor,[""Coney Island Barker""]),(nm0639444,actor,[""Waiter at Coney Island""]),(nm0663577,actor,[""Boy at Coney Island""])"	3	0
tt0020686	movie	The Big House	The Big House	1930	87	Crime,Drama,Thriller	7.1	2760	nm0384276,nm0934980	nm0547966,nm0267868,nm0281331	"(nm0606431,actor,[""Morgan""]),(nm0000891,actor,[""Butch""]),(nm0832011,actor,[""Warden""]),(nm0599910,actor,[""Kent""]),(nm0404885,actress,[""Anne""]),(nm0547975,actor,[""Pop""]),(nm0637795,actor,[""Mr. Marlowe""]),(nm0199322,actor,[""Olsen""]),(nm0421138,actor,[""Wallace""]),(nm0079490,actor,[""Gopher""])"	4	2
tt0020690	movie	The Big Pond	The Big Pond	1930	72	Comedy,Music,Romance	5.6	344	nm0377126	nm0858440,nm0585502,nm0287124,nm0696190,nm0002545	"(nm0002001,actor,[""Pierre""]),(nm0001055,actress,[""Barbara Billings""]),(nm0528928,actor,[""Ronnie""]),(nm0053616,actor,[""Mr. Billings""]),(nm0050923,actress,[""Mrs. Billings""]),(nm0671738,actor,[""Pat O'Day""]),(nm0179399,actress,[""Toinette""]),(nm0462296,actress,[""Jennie""])"	1	0
tt0020744	movie	The Case of Sergeant Grischa	The Case of Sergeant Grischa	1930	91	Drama,History,Romance	6.8	64	nm0107543	nm0958998,nm0576035	"(nm0606431,actor,[""Sergeant Grischa Paprotkin""]),(nm0173993,actress,[""Babka""]),(nm0290066,actor,[""General von Lychow""]),(nm0167032,actor,[""Geneneral Schieffenzahn""]),(nm0380965,actor,[""Posnanski""]),(nm0388280,actor,[""Lieutenant Winfried""]),(nm0563997,actor,[""Corporal Sacht""]),(nm0924300,actor,[""Aljoscha""]),(nm0796900,actor,[""Verressjeff""]),(nm0566437,actor,[""Captain Spierauge""]),(nm0566437,actor,[""Kolja""])"	1	0
tt0020815	movie	The Dawn Patrol	The Dawn Patrol	1930	108	Action,Drama,War	7.1	2122	nm0001328	nm0766850,nm0869371,nm0001328,nm0589316,nm0011485	"(nm0001932,actor,[""Dick Courtney""]),(nm0001195,actor,[""Douglas Scott""]),(nm0358076,actor,[""Major Brand""]),(nm0570451,actor,[""Flaherty""]),(nm0176971,actor,[""Bott""]),(nm0278006,actor,[""Field Sergeant""]),(nm0416515,actor,[""Ralph Hollister""]),(nm0417829,actor,[""Gordon Scott""]),(nm0107631,actor,[""Lieut. Phipps""]),(nm0010100,actor,[""Ackroyd - Mechanic""])"	1	1
tt0020823	movie	The Devil's Holiday	The Devil's Holiday	1930	80	Drama,Romance	5.9	275	nm0332539	nm0332539	"(nm0007216,actress,[""Hallie Hobart""]),(nm0392004,actor,[""David Stone""]),(nm0456804,actor,[""Mark Stone""]),(nm0098376,actor,[""Ezra Stone""]),(nm0510134,actor,[""Doctor Reynolds""]),(nm0817021,actor,[""Charlie Thorne""]),(nm0267670,actor,[""Monkey McConnell""]),(nm0698985,actor,[""Kent Carr""]),(nm0646851,actor,[""Hammond""]),(nm0686032,actress,[""Ethel""])"	1	0
tt0020827	movie	The Divorcee	The Divorcee	1930	84	Drama,Romance	6.7	3830	nm0502752	nm0663624,nm0342417,nm0780803,nm0576046	"(nm0790454,actress,[""Jerry""]),(nm0599910,actor,[""Don""]),(nm0606431,actor,[""Ted""]),(nm0619261,actor,[""Paul""]),(nm0253158,actress,[""Helen""]),(nm0587725,actress,[""Mary""]),(nm0254609,actor,[""Bill""]),(nm0233390,actress,[""Janice""]),(nm0111751,actor,[""Hank""]),(nm0780803,actress,[""Hannah""])"	4	1
tt0020836	movie	The Doorway to Hell	The Doorway to Hell	1930	78	Crime,Drama	6.5	1419	nm0562845	nm0114602,nm0742523	"(nm0000817,actor,[""Louie Ricarno""]),(nm0000010,actor,[""Steve Mileaway""]),(nm0558629,actress,[""Doris Ricarno""]),(nm0417824,actor,[""Jackie Ricarno""]),(nm0254609,actor,[""Police Chief Pat O'Grady""]),(nm0861034,actor,[""Captain of Academy""]),(nm0541799,actor,[""Joe - Gangster""]),(nm0535006,actor,[""Rocco""]),(nm0034583,actor,[""Midget""]),(nm0437304,actor,[""Dr. Morton""])"	1	0
tt0020938	movie	The Green Goddess	The Green Goddess	1930	73	Adventure	5.4	452	nm0337586	nm0033742,nm0430756,nm0398021	"(nm0002183,actor,[""The Raja""]),(nm0285391,actor,[""Dr. Traherne""]),(nm0912478,actor,[""Major Crespin""]),(nm0431484,actress,[""Lucilla""]),(nm0801034,actor,[""Watkins""]),(nm0221439,actor,[""Lieut. Cardew""]),(nm0101706,actress,[""An Ayah""]),(nm0207637,actor,[""Temple Priest""]),(nm0853605,actor,[""High Priest""])"	1	0
tt0020960	movie	Hell's Angels	Hell's Angels	1930	127	Drama,War	7.3	6281	nm0400652,nm0332539,nm0001843	nm0624714,nm0545309,nm0261455,nm0066946	"(nm0528908,actor,[""Monte Rutledge""]),(nm0355671,actor,[""Roy Rutledge""]),(nm0001318,actress,[""Helen""]),(nm0201690,actor,[""Karl Armstedt""]),(nm0698139,actor,[""Baron Von Kranz""]),(nm0164759,actor,[""Lt. von Bruen""]),(nm0934079,actor,[""Baldy Maloney""]),(nm0319519,actor,[""Capt. Redfield""]),(nm0936079,actress,[""Baroness Von Kranz""]),(nm0355566,actress,[""Lady Randolph""])"	1	0
tt0020985	movie	Holiday	Holiday	1930	91	Comedy,Drama	6.3	756	nm0341486	nm0058129,nm0413590	"(nm0362267,actress,[""Linda Seton""]),(nm0000802,actress,[""Julia Seton""]),(nm0024739,actor,[""Johnny Case""]),(nm0177599,actor,[""Seton Cram""]),(nm0354878,actor,[""Pete Hedges""]),(nm0286721,actress,[""Laura Cram""]),(nm0002143,actor,[""Nick Potter""]),(nm0394407,actress,[""Susan Potter""]),(nm0390279,actor,[""Edward Seton""]),(nm0286665,actress,[""Mary Jessup""])"	2	0
tt0021016	movie	Just Imagine	Just Imagine	1930	113	Comedy,Fantasy,Musical	5.3	897	nm0124877	nm0221865,nm0114095,nm0376575	"(nm0107151,actor,[""Single O""]),(nm0001577,actress,[""LN-18""]),(nm0308249,actor,[""J-21""]),(nm0925175,actress,[""D-6""]),(nm0007214,actor,[""RT-42""]),(nm0098376,actor,[""Z-4""]),(nm0861034,actor,[""MT-3""]),(nm0041681,actor,[""B-36""]),(nm0513103,actor,[""Loko""]),(nm0513103,actor,[""Boko""]),(nm0431655,actress,[""Loo Loo""]),(nm0431655,actress,[""Boo Boo""])"	1	0
tt0021025	movie	King of Jazz	King of Jazz	1930	99	Comedy,Musical	6.7	1750	nm0026960,nm0487237	nm0750822,nm0522871,nm0531269	"(nm0092900,actor,[""Vocalist ('Song of the Dawn'""]),(nm0092900,actor,[""'It Happened in Monterey')""]),(nm0478851,actress,[""Editor ('Ladies of the Press')""]),(nm0478851,actress,[""Stenographer ('In Conference')""]),(nm0478851,actress,[""Quartet Member, 'Nellie'""]),(nm0517389,actress,[""Vocalist ('It Happened in Monterey'""]),(nm0517389,actress,[""'Bridal Veil'""]),(nm0517389,actress,[""'A Bench in the Park')""]),(nm0874497,actor,[""Executive ('In Conference')""]),(nm0874497,actor,[""Unmarried Husband""]),(nm0874497,actor,[""Husband ('A Dash of Spice')""]),(nm0448881,actor,[""General ('All Noisy on the Eastern Front')""]),(nm0448881,actor,[""Goldfish Owner ('Oh! Forevermore!')""]),(nm0448881,actor,[""Unmarried Couple's Offspring""]),(nm0838843,actor,[""Automobile Owner ('Springtime')""]),(nm0838843,actor,[""Rear End of Horse""]),(nm0838843,actor,[""Charles""]),(nm1741817,actor,[""Vocal Group""]),(nm0057574,actor,[""One of the Rhythm Boys""]),(nm0001078,actor,[""One of the Rhythm Boys""])"	1	1
tt0021053	movie	Laughter	Laughter	1930	85	Comedy,Romance	6.2	439	nm0195496	nm0234608,nm0542534,nm0829330,nm0195496	"(nm0007216,actress,[""Peggy Gibson""]),(nm0545298,actor,[""Paul Lockridge""]),(nm0604656,actor,[""C. Mortimer Gibson""]),(nm0026011,actor,[""Ralph Le Sainte""]),(nm0254801,actress,[""Marjorie Gibson""]),(nm0121475,actress,[""Pearl - Peggy's Maid""]),(nm0136988,actor,[""Benham, Gibson's Butler""]),(nm0089314,actor,[""Party Guest in Angel Costume""]),(nm0357111,actor,[""Winslow - Gibson's Secretary""]),(nm0672424,actor,[""Mr. Miller""])"	1	0
tt0021079	movie	Little Caesar	Little Caesar	1931	79	Action,Crime,Drama	7.2	15069	nm0503777	nm0122446,nm0267020,nm0498133,nm0520501,nm0953123	"(nm0000064,actor,[""Caesar Enrico 'Rico' Bandello""]),(nm0000064,actor,[""'Little Caesar'""]),(nm0001195,actor,[""Joe Massara""]),(nm0268225,actress,[""Olga Stassoff""]),(nm0171873,actor,[""Tony Passa""]),(nm0085782,actor,[""Big Boy""]),(nm0408433,actor,[""Pete Montana""]),(nm0414090,actor,[""Sgt. Flaherty""]),(nm0276354,actor,[""Sam Vettori""]),(nm0085427,actor,[""Little Arnie Lorch""]),(nm0831889,actor,[""Otero""])"	1	0
tt0021148	movie	Min and Bill	Min and Bill	1930	69	Comedy,Drama	6.7	1961	nm0384276	nm0600641,nm0547966,nm0413821	"(nm0237597,actress,[""Min""]),(nm0000891,actor,[""Bill""]),(nm0429923,actress,[""Nancy""]),(nm0708081,actress,[""Bella""]),(nm0226858,actor,[""Dick""]),(nm0421138,actor,[""Groot""]),(nm0394477,actor,[""Alec""]),(nm0569466,actor,[""Mr. Southard""]),(nm0332388,actress,[""Mrs. Southard""]),(nm0068235,actor,[""Sailor in Barbershop""])"	1	1
tt0021156	movie	Morocco	Morocco	1930	92	Drama,Romance	7.0	7885	nm0903049	nm0299154,nm0897109	"(nm0000011,actor,[""Légionnaire Tom Brown""]),(nm0000017,actress,[""Mademoiselle Amy Jolly""]),(nm0579663,actor,[""Monsieur La Bessiere""]),(nm0369443,actor,[""Adjutant Caesar""]),(nm0816123,actress,[""Madame Caesar""]),(nm0567756,actor,[""A Sergeant""]),(nm0691668,actor,[""Lo Tinto""]),(nm14434885,actress,[""Minor Role""]),(nm14434887,actress,[""Minor Role""]),(nm0026328,actress,[""Minor Role""])"	4	0
tt0021281	movie	Raffles	Raffles	1930	72	Adventure,Crime,Drama	6.4	1160	nm0280463,nm0195496	nm0395216,nm0397608,nm0696078	"(nm0172903,actor,[""A.J. Raffles""]),(nm0290215,actress,[""Gwen""]),(nm0868456,actor,[""Inspector McKenzie""]),(nm0449694,actor,[""Lord Harry Melrose""]),(nm0281955,actor,[""Bunny""]),(nm0736960,actor,[""Crawshaw""]),(nm0071031,actor,[""Barraclough""]),(nm0804375,actress,[""Lady Kitty Melrose""]),(nm0196596,actress,[""Ethel Crowley""]),(nm0010468,actor,[""Lord Melrose's Butler""])"	1	0
tt0021301	movie	The Right to Love	The Right to Love	1930	79	Drama	5.6	66	nm0908831	nm0015399,nm0321898	"(nm0154183,actress,[""Brooks Evans""]),(nm0154183,actress,[""Naomi Kellogg""]),(nm0510134,actor,[""Eric""]),(nm0543115,actor,[""Joe Copeland""]),(nm0681635,actor,[""Caleb Evans""]),(nm0533591,actress,[""Mrs. Copeland""]),(nm0002177,actor,[""William Kellogg""]),(nm0118536,actress,[""Mrs. Kellogg""]),(nm0663577,actor,[""Willie""]),(nm0922203,actress,[""Martha""]),(nm0922052,actress,[""Mrs. Waite""])"	1	0
tt0021307	movie	The Rogue Song	The Rogue Song	1930	104	Musical,Romance	5.5	225	nm0000859,nm0730018	nm0090770,nm0173303,nm0547966,nm0740537,nm0932560	"(nm0862546,actor,[""Yegor""]),(nm0654102,actress,[""Princess Vera""]),(nm0642042,actress,[""Princess Alexandra""]),(nm0903740,actress,[""Tatiana""]),(nm0369443,actor,[""Prince Serge""]),(nm0022511,actress,[""Yegor's mother""]),(nm0482142,actress,[""Nadja""]),(nm0069373,actor,[""Ossman""]),(nm0531962,actor,[""Hassan""]),(nm0696985,actress,[""Pelrovna""])"	1	0
tt0021310	movie	Romance	Romance	1930	76	Drama,Romance	5.7	1094	nm0113284	nm0791017,nm0580648,nm0562372	"(nm0001256,actress,[""Rita Cavallini""]),(nm0832011,actor,[""Cornelius Van Tuyl""]),(nm0330200,actor,[""Tom Armstrong""]),(nm0637790,actor,[""Harry""]),(nm0482142,actress,[""Susan Van Tuyl""]),(nm0087404,actress,[""Miss Armstrong""]),(nm0035455,actor,[""Beppo""]),(nm0173920,actress,[""Vannucci""]),(nm0209740,actress,[""Nina""]),(nm0096475,actor,[""Organ Grinder""])"	2	0
tt0021322	movie	The Royal Family of Broadway	The Royal Family of Broadway	1930	82	Comedy,Mystery,Romance	6.0	467	nm0002030,nm0306875	nm0272209,nm0442151,nm0542534,nm0700717	"(nm0163257,actress,[""Julie Cavendish""]),(nm0545298,actor,[""Tony Cavendish""]),(nm0047720,actress,[""Gwen Cavendish""]),(nm0189093,actress,[""Fanny Cavendish""]),(nm0466232,actor,[""Oscar Wolfe""]),(nm0175815,actor,[""Gilmore Marshall""]),(nm0823633,actor,[""Perry""]),(nm0832893,actor,[""Joe""]),(nm0260723,actress,[""Della""]),(nm0022367,actor,[""McDermott""])"	1	0
tt0021335	movie	Sarah and Son	Sarah and Son	1930	86	Drama,Romance	5.4	362	nm0002188	nm0015399,nm0790352	"(nm0154183,actress,[""Sarah Storm""]),(nm0545298,actor,[""Howard Vanning""]),(nm0578014,actor,[""Jim Grey""]),(nm0256298,actor,[""Mr. John Ashmore""]),(nm0515967,actress,[""Mrs. Ashmore""]),(nm0821054,actor,[""Cyril Belloc""]),(nm0209462,actor,[""Bobby""]),(nm0636199,actor,[""Vanning's Butler""]),(nm0779081,actor,[""Bobby as a Small Child""]),(nm0837801,actress,[""Belloc's Maid""])"	1	0
tt0021404	movie	The Song of the Flame	The Song of the Flame	1930	96	Musical,Romance	5.6	66	nm0189076	nm0358564,nm0361877,nm0726588	"(nm0336432,actor,[""Prince Volodya""]),(nm0163247,actress,[""Aniuta, The Flame""]),(nm0001935,actor,[""Konstantin""]),(nm0313127,actress,[""Natasha""]),(nm0729991,actor,[""Count Boris""]),(nm0183918,actress,[""Grusha""]),(nm0132010,actor,[""Officer""]),(nm0513103,actor,[""Konstanin's Pal""]),(nm0310843,actor,\N),(nm0810596,actress,[""Dancer""])"	1	0
tt0021420	movie	Street of Chance	Street of Chance	1930	75	Crime,Drama,Romance	6.4	443	nm0188669	nm0308177,nm0168829,nm0261455,nm0313876,nm0372942,nm0531269	"(nm0001635,actor,[""John D. Marsden""]),(nm0001635,actor,[""'Natural' Davis""]),(nm0000795,actress,[""Judith Marsden""]),(nm0290215,actress,[""Alma Marsden""]),(nm0867538,actor,[""'Babe' Marsden""]),(nm0276354,actor,[""Dorgan""]),(nm0070757,actor,[""Al Mastick""]),(nm0290377,actress,[""Mrs. Mastick""]),(nm0728393,actor,[""Tony""]),(nm0822061,actress,[""Miss Abrams""]),(nm0085427,actor,[""Nick""])"	1	0
tt0021511	movie	The Vagabond King	The Vagabond King	1930	104	Drama,Musical,Romance	5.2	246	nm0003490,nm0523932	nm0393613,nm0542534,nm0565199,nm0692877,nm0751394	"(nm0454651,actor,[""François Villon""]),(nm0531776,actress,[""Katherine""]),(nm0645941,actor,[""Thibault""]),(nm0373773,actor,[""King Louis XI""]),(nm0744917,actress,[""Huguette""]),(nm0203406,actor,[""Tristan""]),(nm0725529,actor,[""The Astrologer""]),(nm0831736,actor,[""Olivier the barber""]),(nm0012441,actress,[""Extra""]),(nm0021102,actress,[""Page""])"	1	0
tt0021549	movie	Whoopee!	Whoopee!	1930	93	Comedy,Musical,Romance	6.3	1251	nm0293260	nm0570305,nm0205244,nm0175902,nm0205363,nm0711657	"(nm0134662,actor,[""Henry Williams""]),(nm0796023,actress,[""Mary Custer""]),(nm0339918,actor,[""Wanenis""]),(nm0402437,actress,[""Sally Morgan""]),(nm0751974,actor,[""Sheriff Bob Wells""]),(nm0492403,actor,[""Jud Morgan""]),(nm0153556,actor,[""Jerome Underwood""]),(nm0352443,actor,[""Chester Underwood""]),(nm0157287,actor,[""Black Eagle""]),(nm0521602,actress,[""Matafay""])"	1	0
tt0021622	movie	Arrowsmith	Arrowsmith	1931	108	Drama	6.2	2115	nm0000406	nm0507760,nm0397608	"(nm0172903,actor,[""Dr. Martin Arrowsmith""]),(nm0371040,actress,[""Leora Tozer Arrowsmith""]),(nm0071992,actor,[""Gustav Sondelius""]),(nm0030653,actor,[""Professor Max Gottlieb""]),(nm0111919,actor,[""Dr. Oliver Marchand""]),(nm0290066,actor,[""Twyford""]),(nm0454596,actor,[""Dr. Tubbs""]),(nm0729991,actor,[""Bert Tozer""]),(nm0001485,actress,[""Joyce Lanyon""]),(nm0394477,actor,[""Terry Wickett""])"	4	0
tt0021635	movie	Bad Girl	Bad Girl	1931	90	Drama,Romance	6.4	1734	nm0097648	nm0217568,nm0549217,nm0121667,nm0796766	"(nm0007223,actor,[""Eddie Collins""]),(nm0251755,actress,[""Dorothy Haley""]),(nm0326809,actress,[""Edna Driggs""]),(nm0201227,actor,[""Lathrop""]),(nm0269524,actor,[""Jim Haley""]),(nm0280707,actor,[""Nervous Expectant Father""]),(nm0042380,actor,[""Upstairs Tenement Neighbor""]),(nm0045784,actor,[""Expectant Father""]),(nm0047534,actor,[""Expectant Father of Twins""]),(nm2989227,actress,[""Unknown""])"	3	2
tt0021730	movie	The Champ	The Champ	1931	86	Drama,Family,Sport	7.2	3799	nm0896542	nm0875746,nm0549905	"(nm0000891,actor,[""Champ""]),(nm0178114,actor,[""Dink""]),(nm0723658,actress,[""Linda""]),(nm0040374,actor,[""Sponge""]),(nm0112395,actor,[""Tim""]),(nm0357894,actor,[""Tony""]),(nm0779320,actor,[""Jonah""]),(nm0428736,actress,[""Mary Lou""]),(nm1181324,actor,[""Boy Taunting Dink""]),(nm0353790,actor,[""Manuel Quiroga - Mexican Champ""])"	4	2
