tconst	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person
tt1179773	Summer Days with Coo	Kappa no Kû to natsuyasumi	2007	138	Adventure,Animation,Comedy	7.4	2267	nm1060975	nm2912641,nm1060975	"(nm2947977,actor,[""Kû""]),(nm3893990,actor,[""Kôichi Uehara""]),(nm1036104,actor,[""Yasuo Uehara""]),(nm0632656,actress,[""Yukari Uehara""]),(nm2955434,actress,[""Hitomi Uehara""]),(nm5896523,actress,[""Sayoko Kikuchi""]),(nm0371874,actor,[""Samurai""]),(nm0371874,actor,[""Shimizu""]),(nm0297785,actor,[""Nanushi""]),(nm0866729,actor,[""Toshio""]),(nm0406708,actress,[""Shokudô no oba-san""])"
tt1179947	American: The Bill Hicks Story	American: The Bill Hicks Story	2009	102	Animation,Biography,Comedy	7.7	5044	nm2907093,nm2405259	\N	
tt11802992	Given	Eiga Given	2020	59	Animation,Drama,Music	7.7	2810	nm7691142	nm3917324,nm11357349	"(nm11357348,actor,[""Ugetsu Murata""]),(nm2567228,actor,[""Ugetsu Murata""]),(nm3414040,actor,[""Akihiko Kaji""]),(nm7463246,actress,[""Customer A""]),(nm11171757,actress,[""Customer B""]),(nm11263079,actor,[""Bandmate B""]),(nm3713445,actor,[""Haruki Nakayama""]),(nm5469832,actor,[""Bandmate C""]),(nm3340306,actor,[""Bandmate A""]),(nm7387435,actress,[""TV Announcer""])"
tt1180304	Doraemon the Movie: Nobita and the Green Giant Legend	Doraemon: Nobita to midori no kyojinden	2008	112	Adventure,Animation,Comedy	6.6	1172	nm2268014,nm0476417	nm0297742,nm1577584	"(nm1778686,actress,[""Doraemon""]),(nm1874163,actress,[""Nobita Nobi""]),(nm0435358,actress,[""Shizuka Minamoto""]),(nm1878161,actor,[""Takeshi Goda""]),(nm1878161,actor,[""Jaian""]),(nm0782840,actor,[""Suneo Honekawa""]),(nm1675673,actress,[""Dorami""]),(nm1689927,actress,[""Queen Rire""]),(nm2137792,actress,[""Dekisugi""]),(nm15905674,actor,[""Member of Parliament""]),(nm3514344,actor,[""Soldier""])"
tt1180335	The Magic Cube	El cubo mágico	2006	80	Adventure,Animation,Family	5.5	72	nm1300063	nm0958766	
tt1181840	Jack and the Cuckoo-Clock Heart	Jack et la mécanique du coeur	2013	94	Adventure,Animation,Drama	6.9	7757	nm1071849,nm0540962	nm0540962	"(nm0540962,actor,[""Jack""]),(nm1121600,actress,[""Miss Acacia""]),(nm2120560,actor,[""Joe""]),(nm0734000,actor,[""Méliès""]),(nm0658041,actress,[""Luna""]),(nm6259545,actress,[""Anna""]),(nm0898704,actress,[""Madeleine #1""]),(nm3228130,actress,[""Madeleine #2""]),(nm0351685,actor,[""Arthur""]),(nm0186569,actress,[""Brigitte Helm""])"
tt11819890	Pokémon the Movie: Secrets of the Jungle	Gekijouban Poketto monsutâ: koko	2020	99	Action,Adventure,Animation	6.4	2735	nm4114096	nm0846969,nm1138389,nm4114096	"(nm2516299,actress,[""Ash Ketchum""]),(nm2516299,actress,[""Ash Ketchum""]),(nm2516299,actress,[""Delia Ketchum""]),(nm2516299,actress,[""Delia Ketchum""]),(nm2516299,actress,[""Additional Voices""]),(nm2516299,actress,[""Additional Voices""]),(nm3701406,actress,[""Koko""]),(nm3701406,actress,[""Koko""]),(nm2931292,actor,[""Dada""]),(nm6981965,actor,[""Elder Zarude""]),(nm6981965,actor,[""Elder Zarude""]),(nm6981965,actor,[""Mudsdale""]),(nm6981965,actor,[""Mudsdale""]),(nm6981965,actor,[""Zarude Vocalizations""]),(nm6981965,actor,[""Zarude Vocalizations""]),(nm1690044,actress,[""Jessie""]),(nm1690044,actress,[""Jessie""]),(nm1690044,actress,[""Additional Voices""]),(nm1690044,actress,[""Additional Voices""]),(nm0146097,actor,[""James""]),(nm0146097,actor,[""James""]),(nm0146097,actor,[""Meowth""]),(nm0146097,actor,[""Meowth""]),(nm0146097,actor,[""Additional Voices""]),(nm0146097,actor,[""Additional Voices""]),(nm0014557,actress,[""Uu""]),(nm6770060,actor,[""Zarude""]),(nm0370677,actress,[""Musashi""]),(nm0394723,actor,[""Narrator""])"
tt11832046	PAW Patrol: The Movie	PAW Patrol: The Movie	2021	86	Action,Adventure,Animation	6.1	9025	nm2117510	nm1129905,nm2117510,nm1779809,nm0975298	"(nm1347153,actor,[""Gus""]),(nm0661132,actor,[""Cap'n Turbot""]),(nm0661132,actor,[""Mayor Humdinger""]),(nm6033507,actor,[""Ryder""]),(nm9391318,actor,[""Marshall""]),(nm8977993,actor,[""Rubble""]),(nm8071137,actor,[""Chase""]),(nm9339903,actor,[""Rocky""]),(nm9585090,actor,[""Zuma""]),(nm7873693,actress,[""Skye""]),(nm0731323,actress,[""Mayor Goodway""])"
tt1183352	Ana and Bruno	Ana y Bruno	2017	96	Action,Adventure,Animation	6.6	1105	nm0140196	nm0190860,nm3850676,nm2545545,nm0327959,nm0526000,nm0781994,nm0859742,nm2566765	"(nm4106927,actress,[""Ana""]),(nm0657280,actor,[""Bruno""]),(nm0657280,actor,[""Poncho""]),(nm0657280,actor,[""Taquero""]),(nm0211920,actress,[""Carmen""]),(nm0017343,actor,[""Ricardo""]),(nm0017343,actor,[""Sr. Estación""]),(nm0094620,actor,[""Dr. Méndez""]),(nm5939086,actor,[""Daniel""]),(nm0650495,actress,[""Rosy""]),(nm0650495,actress,[""Plañidera 2""]),(nm0346270,actor,[""Jimenito Bebedor""]),(nm0346270,actor,[""Motociclista""]),(nm2078557,actor,[""Tic""]),(nm2078557,actor,[""Brújula""]),(nm2078557,actor,[""Globero""]),(nm0167956,actor,[""Piripitín""])"
tt1183707	The Apple & The Worm	Æblet & ormen	2009	75	Animation,Family	6.4	249	nm0605186,nm1327237	nm2917360,nm0605186,nm1470110	"(nm0404809,actor,[""Torben""]),(nm0461746,actress,[""Sylvia""]),(nm0387133,actor,[""Newton""]),(nm0142655,actor,[""Kirsbær""]),(nm0083328,actor,[""Herbert""]),(nm0923348,actor,[""Mogens""]),(nm0923348,actor,[""Bananskræl""]),(nm0923348,actor,[""Porre""]),(nm1376171,actor,[""Lennart""]),(nm1376171,actor,[""Kartoffel-Moses""]),(nm1376171,actor,[""Banan""]),(nm1470110,actress,[""Betinna""]),(nm1470110,actress,[""Rosineæblet""]),(nm1470110,actress,[""Blomsterløg 1""]),(nm0605186,actor,[""Fugl""]),(nm0605186,actor,[""Cherrytomaten Bjarne""]),(nm0605186,actor,[""Kiwi""]),(nm0540038,actor,[""Kirsbærret Sten""])"
tt11846550	Kayara	Kayara	2025	90	Action,Adventure,Animation	6.1	109	nm8813915,nm4032004	nm2095752,nm2095010,nm8813915	"(nm10259997,actress,[""Kayara""]),(nm11359591,actor,[""Young Paullu""]),(nm4662429,actor,[""Martin""]),(nm6824464,actor,[""Paullu""]),(nm14115488,actress,[""Young Kayara""]),(nm7695239,actor,[""Kusi""]),(nm7695239,actor,[""Piro Shaman""]),(nm16988777,actor,[""Tunupu""]),(nm16988775,actor,[""Shaman""]),(nm16988775,actor,[""Guard""]),(nm16988776,actor,[""Birima""]),(nm16988776,actor,[""Innkeeper""]),(nm14791639,actor,[""Wari""])"
tt1185646	Major: The Ball of Friendship	Gekijô-ban Mejâ: Yûjô no uiningu shotto	2008	100	Animation,Sport	7.0	70	nm1998210	nm2923069,nm2905180	"(nm1050267,actress,[""Goro Shigeno (Young)""]),(nm0605453,actor,[""Goro Shigeno (Adult)""]),(nm1516229,actor,[""Hideki Shigeno""]),(nm0633788,actress,[""Momoko Shigeno""]),(nm0468729,actor,[""Shigeharu Honda""]),(nm3258767,actor,[""Joe Gibson""])"
tt1185834	Star Wars: The Clone Wars	Star Wars: The Clone Wars	2008	98	Action,Adventure,Animation	5.9	76178	nm1396048	nm0319667,nm0017447,nm0614693,nm0000184	"(nm1782667,actor,[""Anakin Skywalker""]),(nm0296546,actress,[""Asajj Ventress""]),(nm0296546,actress,[""Tee-C-Seventy""]),(nm0437454,actor,[""Yoda""]),(nm0437454,actor,[""Narrator""]),(nm0437454,actor,[""Admiral Yularen""]),(nm0237065,actress,[""Ahsoka Tano""]),(nm0852517,actor,[""Obi-Wan Kenobi""]),(nm0852517,actor,[""4-A7""]),(nm0852517,actor,[""Medical Droid""]),(nm0048389,actor,[""Clone Troopers""]),(nm0048389,actor,[""Captain Rex""]),(nm0048389,actor,[""Cody""]),(nm0000718,actor,[""Chancellor Palpatine""]),(nm0000718,actor,[""Darth Sidious""]),(nm0123553,actor,[""General Loathsom""]),(nm0123553,actor,[""Ziro the Hutt""]),(nm0123553,actor,[""Kronos-327""]),(nm0845941,actress,[""Padmé Amidala""]),(nm0003214,actor,[""Battle Droids""])"
tt1186219	Gekijô ban Tottoko Hamutaro: Ôrora no kiseki - Ribon chan kiki ippatsu!	Gekijô ban Tottoko Hamutaro: Ôrora no kiseki - Ribon chan kiki ippatsu!	2003	55	Adventure,Animation,Family	6.9	21	nm0223411	\N	(nm1377357,actress,\N),(nm0014557,actress,\N),(nm0407516,actress,\N),(nm0411794,actor,\N),(nm0993168,actress,\N),(nm0613440,actress,\N),(nm0757290,actress,\N),(nm1988695,actress,\N),(nm0840555,actor,\N)
tt1186365	Kung-Fu Magoo	Kung-Fu Magoo	2010	79	Action,Animation,Comedy	5.1	176	nm0184308	nm0493494,nm2023989,nm3761841,nm0594134,nm0399524,nm0442228	"(nm0071818,actor,[""Sid""]),(nm0071818,actor,[""Guard""]),(nm0071818,actor,[""Evil Moustache Cabal""]),(nm0120309,actor,[""General Smith""]),(nm0120309,actor,[""Driver""]),(nm0120309,actor,[""Mastermind""]),(nm0175828,actor,[""Quincy Magoo""]),(nm0281068,actress,[""Oli-Gatory""]),(nm0281068,actress,[""Orangu-Tammy""]),(nm1721014,actor,[""Tan Gu""]),(nm0354937,actress,[""Leslie Destructo""]),(nm0354937,actress,[""Agent L""]),(nm0354937,actress,[""Dutch Boy""]),(nm0444786,actor,[""Dr. Malicio""]),(nm0444786,actor,[""Soldier""]),(nm0093174,actor,[""Corporal Hayes""]),(nm0093174,actor,[""Biker""]),(nm0562812,actor,[""Kenny Mayne""]),(nm0590430,actress,[""Gor-Illiana""]),(nm0590430,actress,[""McBarker""]),(nm0590430,actress,[""Sid's Mom""])"
tt11867418	Looking for Magical DoReMi	Majo minarai wo sagashite	2020	91	Adventure,Animation,Comedy	6.7	276	nm11489030,nm0766218	nm3770424,nm1841073	"(nm1179714,actress,[""Hazuki Fujiwara""]),(nm0157115,actress,[""Doremi Harukaze""]),(nm2323311,actor,[""Seiya Kubo""]),(nm0410907,actor,[""Hayato Yabe""]),(nm1165300,actress,[""Pop (Poppu) Harukaze""]),(nm1124112,actress,[""Aiko Senoo""]),(nm3178057,actor,[""Ryuichi Omiya""]),(nm1238386,actress,[""Momoko Asuka""]),(nm1179216,actress,[""Onpu Segawa""])"
tt1187005	Królestwo zielonej polany	Królestwo zielonej polany	1995	64	Animation	5.4	13	nm0457932	nm0997275	"(nm1708876,actress,[""Marek""]),(nm0093872,actor,[""Reporter""]),(nm0420069,actor,[""Cross Spider""]),(nm0695989,actor,[""Cross Spider's nephew""]),(nm0015766,actor,\N),(nm6423932,actor,[""Mr. Cockchafer""]),(nm0066139,actor,\N),(nm1644085,actor,[""Butterfly""]),(nm1644085,actor,[""Wasp #3""]),(nm9761537,actress,[""Mrs. Ladybug""]),(nm1714709,actor,[""Corporal Ants""]),(nm1714709,actor,[""Jumper""])"
tt1187007	Miki Mol i Straszne Plaszczydlo	Miki Mol i Straszne Plaszczydlo	1996	83	Animation	6.0	15	nm0031434,nm0457932	nm0031434	"(nm0585239,actor,[""Vicepresident""]),(nm0969232,actor,[""Ambaras""]),(nm1371556,actor,[""Arcykasek""]),(nm0879022,actor,[""Miki Mol""]),(nm1458030,actor,[""Antlion""]),(nm0698306,actor,[""Skylight""]),(nm9915176,actress,[""Grazynka""]),(nm0432666,actress,[""Navigator""]),(nm0506742,actor,[""Marshall""]),(nm0506742,actor,[""Captain of Konfiturek's""]),(nm0475009,actor,[""Plaszczydlo""])"
tt1187013	Siedmiomilowe trampki	Siedmiomilowe trampki	1993	67	Animation	4.6	10	nm2928129	nm1970823,nm1554056	"(nm0468937,actor,[""Marcel""]),(nm1745007,actor,[""Corporal Ignac Czujny""]),(nm1561695,actor,[""Bandit boss""]),(nm1561695,actor,[""Bandits""]),(nm1561695,actor,[""Tenement house""]),(nm0194532,actor,[""Drifter""]),(nm1371556,actor,[""Magister Plato""]),(nm2049074,actor,[""Street mouse""]),(nm2049074,actor,[""Conductor""]),(nm2049074,actor,[""Cheering mice""]),(nm0310715,actor,[""Cat soldier (dialogue)""]),(nm0310715,actor,[""City clerk""]),(nm1146485,actor,[""Cat soldier (singing)""]),(nm1046927,actor,[""Nephew of the cat soldier (dialogues)""]),(nm1046927,actor,[""Waiter #1""]),(nm1046927,actor,[""Puppy""]),(nm5244128,actress,[""Nephew of the cat soldier (singing)""]),(nm5244128,actress,[""Ignac's lover""]),(nm5244128,actress,[""Lover's children""])"
tt1189006	Toonpur Ka Superrhero	Toonpur Ka Superrhero	2010	95	Action,Adventure,Animation	4.4	1141	nm0452022	nm2929898,nm0080405,nm2021383,nm2930720,nm0452022,nm2333804	"(nm0222426,actor,[""Aditya""]),(nm0004418,actress,[""Priya""]),(nm2097061,actor,[""Kabeer""]),(nm3816916,actress,[""Kabeer's sister""]),(nm0849863,actress,[""Priya's Mom""]),(nm0592799,actor,[""Shyam""]),(nm0004569,actor,[""Narrator""]),(nm0864608,actor,[""Inspector Kitkite""]),(nm0613417,actor,[""Police Commisioner (special appearance)""]),(nm2634706,actor,[""The Director""])"
tt1189033	Dr. Slump: Hoyoyo! Space Adventure	Dokutâ suranpu	1982	90	Animation	7.0	57	nm0619141	nm0868066,nm0409323,nm0437498,nm0793565,nm1050764	"(nm0882581,actor,[""Senbei""]),(nm0468708,actress,[""Arale-chan""]),(nm0157133,actor,[""Nikochan's Servant""]),(nm0299192,actor,[""Tarou""]),(nm0312656,actor,[""Suppaman""]),(nm1865589,actress,[""Piisuke""]),(nm0437549,actor,[""Hoi Kuen""]),(nm0477449,actress,[""Queen Takeya""]),(nm0557968,actress,[""Ribbon Chan""]),(nm0611452,actress,[""Yamabuki-sensei""])"
tt1189080	Soreike! Anpanman: Baikinman no gyakushû	Soreike! Anpanman: Baikinman no gyakushû	1990	70	Adventure,Animation,Family	6.0	13	nm0619141	nm1138670,nm0847503	"(nm0865078,actress,[""Anpanman""]),(nm0620333,actor,[""Baikinman""]),(nm0383022,actress,[""Princess Yaada""]),(nm0557951,actor,[""Uncle Jam""]),(nm0757290,actress,[""Batako""]),(nm0945290,actor,[""Cheese""]),(nm0945290,actor,[""Kamameshidon""]),(nm0793585,actress,[""Shokupanman""]),(nm1426404,actress,[""Currypanman""]),(nm0875442,actress,[""Dokin-chan""]),(nm0944823,actor,[""Baikin-sennin""])"
tt1189081	Soreike! Anpanman: Kirakiraboshi no namida	Soreike! Anpanman: Kirakiraboshi no namida	1989	75	Adventure,Animation,Family	4.8	17	nm0619141	nm1138670,nm2101208	"(nm2429473,actress,[""Yukidaruman""]),(nm0312656,actor,[""Sunaotoko""]),(nm1065668,actor,[""Devil King Doronko""]),(nm0477449,actress,[""Omusubiman""]),(nm0557951,actor,[""Jam-ojisan""]),(nm0594094,actor,[""Katsudonman""]),(nm0594712,actor,[""Marude Hender""]),(nm0620333,actor,[""Baikinman""]),(nm0621200,actress,[""Yukidaruman""]),(nm0649849,actress,[""Princess Nanda Nander""])"
tt1189082	Soreike! Anpanman: Kyôryû nosshî no daibôken	Soreike! Anpanman: Kyôryû nosshî no daibôken	1993	60	Adventure,Animation,Family	4.8	13	nm0619141	nm1138670,nm0457227	"(nm0865078,actress,[""Anpanman""]),(nm0620333,actor,[""Baikinman""]),(nm0850183,actress,[""Noppy""]),(nm0945881,actor,[""Elder""]),(nm0847664,actor,[""Dotagon""]),(nm0557951,actor,[""Jam Ojisan""]),(nm0757290,actress,[""Batako""]),(nm0945290,actor,[""Cheese""]),(nm0875442,actress,[""Dokin-chan""]),(nm0793585,actress,[""Shokupanman""])"
tt1189085	Soreike! Anpanman: Tsumikijô no himitsu	Soreike! Anpanman: Tsumikijô no himitsu	1992	60	Adventure,Animation,Family	6.4	12	nm0619141	nm1138670,nm2101208	(nm0557951,actor,\N),(nm0620333,actor,\N),(nm0757290,actress,\N),(nm0865078,actress,\N),(nm0945290,actor,\N)
tt11898186	High School! Kimengumi	High School! Kimengumi	1986	50	Animation,Comedy	5.8	14	nm0386410,nm1245306,nm1680288	nm1050526,nm0468715	"(nm0157133,actor,[""Rei Ichidô""]),(nm0299192,actor,[""En Jakiichi""]),(nm0299228,actor,[""Don Harumage""]),(nm0299401,actor,[""Kiyoshi Shusse""]),(nm0312656,actor,[""Gô Reietsu""]),(nm0370582,actor,[""Ninjiya Ryûno""]),(nm0394649,actor,[""Rinji Shô""]),(nm0394723,actor,[""Kai Undô""]),(nm0407007,actress,[""Jyako Amano""]),(nm0441534,actress,[""Masuyo Ikari""])"
tt1189893	Ilya and the Robber	Ilya Muromets i Solovey Razboynik	2007	80	Adventure,Animation,Comedy	6.8	2427	nm2932959	nm1650390,nm1650373	"(nm2928181,actor,[""Ilya Muromets""]),(nm0538710,actor,[""Kniaz' Kievskiy""]),(nm1665670,actress,[""Alyonushka""]),(nm0845867,actor,[""Basileus""]),(nm0866262,actor,[""Solovey Razboynik""]),(nm1468413,actor,[""Mahout""]),(nm1468413,actor,[""Stepan""]),(nm1468413,actor,[""Rascal""]),(nm1399336,actor,[""Courtier of Basileus""]),(nm1702385,actor,[""Narrator""]),(nm1650390,actor,[""One-eyed robber""]),(nm1650390,actor,[""Announcer at the port""]),(nm0200234,actress,[""Ilya's mother""]),(nm0200234,actress,[""Byzantine old woman""])"
tt1190545	Animal Crossing: The Movie	Gekijô-ban Dôbutsu no Mori	2006	87	Animation,Comedy,Drama	6.6	1008	nm2458273	nm1257846	"(nm0394679,actress,[""Ai""]),(nm0297994,actress,[""Bûke""]),(nm1046347,actress,[""Sarî""]),(nm2049893,actress,[""Yû""]),(nm1069467,actor,[""Alberto""]),(nm1111054,actor,[""Apollo""]),(nm1385449,actress,[""Bianca""]),(nm0847416,actor,[""Saruo""]),(nm0851218,actor,[""Alan""]),(nm0879936,actor,[""Sakurajima""])"
tt11908836	The Jungle Book: The Movie	The Jungle Book: The Movie	2012	62	Adventure,Animation,Family	6.7	28	nm2522309	nm0382506,nm0288948,nm3465998,nm0456017	"(nm1469295,actress,[""Mowgli""]),(nm0382506,actor,[""Baloo""]),(nm1034076,actor,[""Shere Khan""]),(nm1692945,actor,[""Tabaqui""]),(nm0302502,actress,[""Darzi""])"
tt11917056	Comet in Moominland	Muumipeikko ja pyrstötähti	2022	75	Adventure,Animation,Family	7.7	85	nm11874986,nm6781502	nm0418275,nm0418309,nm0515383,nm0594496	"(nm1728830,actress,[""Snorkfröken""]),(nm1483716,actress,[""Muminmamman""]),(nm1432764,actor,[""Sniff""]),(nm0750234,actor,[""Muumipappa""]),(nm0750234,actor,[""Muminpappan""]),(nm0882623,actor,[""Nipsu""]),(nm4115994,actress,[""Lilla My""]),(nm2844333,actor,[""Snorken""]),(nm0357122,actress,[""Muumimamma""]),(nm0467126,actor,[""Hemuli""]),(nm2435736,actress,[""Niiskuneiti""])"
tt1192628	Rango	Rango	2011	107	Action,Adventure,Animation	7.3	304336	nm0893659	nm0517589,nm0893659,nm0126096	"(nm0000136,actor,[""Rango""]),(nm0000136,actor,[""Lars""]),(nm0279545,actress,[""Beans""]),(nm0648249,actor,[""Spirit of the West""]),(nm1113550,actress,[""Priscilla""]),(nm0000885,actor,[""Mayor""]),(nm0000547,actor,[""Roadkill""]),(nm0631490,actor,[""Rattlesnake Jake""]),(nm0740535,actor,[""Doc""]),(nm0740535,actor,[""Merrimack""]),(nm0740535,actor,[""Mr. Snuggles""]),(nm0001765,actor,[""Balthazar""]),(nm0935653,actor,[""Bad Bill""])"
tt11928520	Sonic Rebuilt	Sonic Rebuilt	2020	61	Action,Animation,Comedy	7.7	50	nm4425060	nm1398795,nm1432739,nm0619913,nm1460369,nm0782860,nm1350900	"(nm0081644,actress,[""Princess Sara""]),(nm1198568,actor,[""Sonic the Hedgehog""]),(nm0132285,actor,[""Old Man Owl""]),(nm3535133,actor,[""Dr. Robotnik""]),(nm4425060,actor,[""Sara (Shots ???)""]),(nm0273925,actress,[""Miles 'Tails' Prower""]),(nm5109183,actor,[""Dr. Robotnik (Shot 597)""]),(nm4636515,actor,[""Sara""]),(nm0214911,actor,[""Metal Sonic""]),(nm0623605,actor,[""Dr. Robotnik""]),(nm0623605,actor,[""President""])"
tt1193627	Immigrants (L.A. Dolce Vita)	Immigrants (L.A. Dolce Vita)	2008	78	Animation,Comedy	5.6	911	nm0190780	nm0180596,nm0509288	"(nm0000279,actor,[""Jóska""]),(nm0000279,actor,[""Jóska""]),(nm0000279,actor,[""Sylvester""]),(nm0000279,actor,[""Sylvester""]),(nm0005202,actor,[""Vladislav""]),(nm0005202,actor,[""Vladislav""]),(nm0525855,actor,[""Splits Jackson""]),(nm0525855,actor,[""Splits Jackson""]),(nm0135585,actor,[""Flaco""]),(nm0135585,actor,[""Flaco""]),(nm0135585,actor,[""Crutches Guy""]),(nm0135585,actor,[""Crutches Guy""]),(nm0014135,actor,[""Nazam""]),(nm0014135,actor,[""Nazam""]),(nm0014135,actor,[""Monk""]),(nm0014135,actor,[""Monk""]),(nm0076753,actor,[""Mr. Chea""]),(nm0076753,actor,[""Mr. Chea""]),(nm0222095,actress,[""Greta Knight""]),(nm0222095,actress,[""Greta Knight""]),(nm0006710,actor,[""Rashid""]),(nm0006710,actor,[""Rashid""]),(nm0006710,actor,[""Band Leader""]),(nm0006710,actor,[""Band Leader""]),(nm0866300,actress,[""Min""]),(nm0866300,actress,[""Min""]),(nm2168927,actress,[""Anya""]),(nm2168927,actress,[""Anya""])"
tt11941418	The Monkey King 3D: Uproar in Heaven	Da nao tian gong 3D	2012	90	Action,Adventure,Animation	7.3	44	nm11411157,nm10354140,nm0481812,nm3213009	\N	"(nm6268910,actor,[""Monkey King""]),(nm0155203,actor,[""Jade Emperor""]),(nm0155280,actor,\N),(nm0155340,actor,\N),(nm0271815,actor,\N),(nm4620622,actor,[""Nezha""]),(nm2396101,actor,\N),(nm0515043,actress,\N),(nm1091782,actor,\N),(nm6889265,actress,\N)"
tt1194618	Moomin and Midsummer Madness	Muumi ja vaarallinen juhannus	2008	88	Animation,Family,Fantasy	5.6	252	nm2941797	nm2940690,nm2940880,nm14688652,nm0270268,nm1514974,nm0218244,nm0418309	"(nm0241690,actor,[""Storyteller (US)""]),(nm0131117,actor,[""Moominpappa (US)""]),(nm0270268,actress,[""Moominmamma (US)""]),(nm0271915,actor,[""Moomintroll (US)""]),(nm0291217,actress,[""Snork Maiden (US)""]),(nm0291217,actress,[""Whomper (US)""]),(nm0050468,actress,[""Little My (US)""]),(nm0050468,actress,[""Small Hemulen (US)""]),(nm0390161,actor,[""Snufkin (US)""]),(nm1721081,actor,[""Park Keeper (US)""]),(nm1384265,actress,[""Fillyjonk (US)""]),(nm0323177,actress,[""Emma (US)""])"
tt11947200	Dragon Quest Emblem of Roto	Dragon Quest Emblem of Roto	1996	45	Animation	6.6	22	nm1754488	nm1571083,nm0394684,nm9524241,nm1754488,nm1754557	"(nm0386235,actress,[""Arus""]),(nm0945322,actor,[""Kira""]),(nm0879486,actress,[""Lunafrea""]),(nm0594074,actress,[""Tie""]),(nm0756509,actor,[""Tao""]),(nm0157126,actor,[""Tarkin""]),(nm0394662,actor,[""Ghiran""]),(nm0039602,actress,[""Golas""]),(nm0051761,actor,[""Villager""]),(nm0039603,actor,[""Farmer""])"
tt11951334	Eureka: Eureka Seven Hi-Evolution	Eureka/Kôkyô Shihen Eureka Seven Hi-Evolution	2021	116	Action,Adventure,Animation	6.9	58	nm10524700,nm2960490,nm2282696	nm0766199,nm2281202,nm1986735,nm2282696	"(nm1192347,actress,[""Eureka Thurston""]),(nm8748872,actress,[""Iris Mackenzie""]),(nm1840556,actress,[""Ishii Fûka Anemone""]),(nm0605451,actor,[""Holland Novak""]),(nm0628649,actress,[""Talho Novak""]),(nm1465001,actor,[""Moondoogie""]),(nm1767946,actress,[""Gidget""]),(nm0619200,actor,[""Woz""]),(nm0467558,actor,[""Charles Beams""]),(nm0386752,actress,[""Ray Beams""])"
tt11952874	Kung Fu Mulan	Mulan: Princess Warrior	2020	100	Animation	3.9	176	nm11416171	nm11416172,nm1511627	"(nm0270480,actor,[""Fighter""]),(nm0346410,actress,[""Mulan""]),(nm4048190,actor,[""Arke""]),(nm8384321,actress,[""Lone Wolf""])"
tt11958344	A Whisker Away	Nakitai watashi wa neko o kaburu	2020	104	Adventure,Animation,Drama	6.7	15898	nm0766218,nm2034008	nm2584046	"(nm1541331,actress,[""Miyo Sasaki""]),(nm5137121,actor,[""Kento Hinode""]),(nm2964162,actress,[""Yoriko Fukase""]),(nm2770525,actor,[""Masamichi Isami""]),(nm0157136,actor,[""Yoji Sasaki""]),(nm0442933,actress,[""Kaoru Mizutani""]),(nm1360441,actress,[""Miki Saito""]),(nm0793987,actress,[""Sachiko Hinode""]),(nm0457952,actor,[""Kenzo Hinode""]),(nm7375875,actress,[""Yumi Hinode""])"
