tconst	titleType	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person	oscarNominations	oscarWins
tt3689498	short	Feast	Feast	2014	6	Animation,Comedy,Drama	8.2	24496	nm2444148	nm2719311,nm0675442,nm2444148	"(nm0032151,actor,[""Additional Characters""]),(nm0047358,actor,[""Additional Characters""]),(nm2475029,actor,[""Additional Characters""]),(nm0184748,actor,[""Additional Characters""]),(nm0235261,actress,[""Additional Characters""]),(nm0299275,actress,[""Additional Characters""]),(nm0327344,actress,[""Additional Characters""]),(nm1705090,actress,[""Kirby""]),(nm1792900,actor,[""Additional Characters""]),(nm1995781,actor,[""Additional Characters""])"	1	1
tt2872718	movie	Nightcrawler	Nightcrawler	2014	117	Crime,Drama,Thriller	7.8	634704	nm0319659	nm0319659	"(nm0350453,actor,[""Louis Bloom""]),(nm0000623,actress,[""Nina Romina""]),(nm0000200,actor,[""Joe Loder""]),(nm1981893,actor,[""Rick""]),(nm0660244,actor,[""Security Guard""]),(nm0735424,actor,[""Scrapyard Owner""]),(nm1186883,actor,[""Marcus Mayhem Video""]),(nm0794688,actor,[""Kent Shocknek""]),(nm0367668,actress,[""Pat Harvey""]),(nm0851845,actress,[""Sharon Tay""])"	1	0
tt3398268	movie	When Marnie Was There	Omoide no Mânî	2014	103	Animation,Drama,Family	7.6	51571	nm0948488	nm2226124,nm2146668,nm0027943,nm0948488	"(nm3268918,actress,[""Anna Sasaki""]),(nm4134328,actress,[""Marnie""]),(nm0559652,actress,[""Yoriko Sasaki""]),(nm0855398,actor,[""Kiyomasa Oiwa""]),(nm0624383,actress,[""Setsu Oiwa""]),(nm0605795,actress,[""Elderly Lady""]),(nm0949097,actress,[""Nanny""]),(nm0475878,actress,[""Hisako""]),(nm1919164,actress,[""Marnie's Mother""]),(nm1670469,actor,[""Art Teacher""])"	1	0
tt2179136	movie	American Sniper	American Sniper	2014	133	Action,Biography,Drama	7.3	548909	nm0000142	nm0355699,nm4881574,nm6984200,nm7198520	"(nm0177896,actor,[""Chris Kyle""]),(nm1092227,actress,[""Taya""]),(nm0973177,actor,[""Goat-Winston""]),(nm6518675,actor,[""Young Chris Kyle""]),(nm0715314,actor,[""Wayne Kyle""]),(nm0731826,actress,[""Deby Kyle""]),(nm6555190,actor,[""Young Jeff Kyle""]),(nm2241686,actor,[""Pastor""]),(nm3175985,actor,[""Bully""]),(nm1218757,actor,[""Jeff Kyle""])"	6	1
tt0816692	movie	Interstellar	Interstellar	2014	169	Adventure,Drama,Sci-Fi	8.7	2331329	nm0634240	nm0634300,nm0634240	"(nm0000190,actor,[""Cooper""]),(nm0004266,actress,[""Brand""]),(nm1567113,actress,[""Murph""]),(nm3237775,actress,[""Murph""]),(nm0000995,actress,[""Murph""]),(nm0001475,actor,[""Donald""]),(nm3154303,actor,[""Tom""]),(nm0654648,actor,[""School Principal""]),(nm2180792,actress,[""Ms. Hanley""]),(nm0565133,actor,[""Boots""])"	5	1
tt2980516	movie	The Theory of Everything	The Theory of Everything	2014	123	Biography,Drama,Romance	7.7	495857	nm1016428	nm0565026,nm6186324	"(nm1519666,actor,[""Stephen Hawking""]),(nm0428065,actress,[""Jane Hawking""]),(nm4350114,actor,[""Robert Hawking - Age 17""]),(nm6240141,actress,[""Lucy Hawking - Age 14""]),(nm6887408,actor,[""Timothy Hawking - Age 8""]),(nm0516003,actor,[""Brian""]),(nm2851789,actress,[""Diana King""]),(nm0000667,actor,[""Dennis Sciama""]),(nm1741345,actor,[""Carter""]),(nm2548122,actor,[""Ellis""])"	5	1
tt3011894	movie	Wild Tales	Relatos salvajes	2014	122	Comedy,Drama,Thriller	8.1	227416	nm1167933	nm2265326,nm1167933,nm1238855	"(nm0334882,actor,[""Salgado (segment \""Pasternak\"")""]),(nm0555404,actress,[""Isabel (segment \""Pasternak\"")""]),(nm0897640,actress,[""Profesora Leguizamón (segment \""Pasternak\"")""]),(nm0823435,actor,[""Ignacio Fontana (segment \""Pasternak\"")""]),(nm1254515,actor,[""Gerente Casa Tía (segment \""Pasternak\"")""]),(nm3004685,actress,[""Azafata (segment \""Pasternak\"")""]),(nm3692508,actress,[""Empleada Aerolínea (segment \""Pasternak\"")""]),(nm6850008,actor,[""Víctor Jensen (episodio 'Pasternak')""]),(nm0532489,actor,[""Hombre #1 (segment \""Pasternak\"")""]),(nm3943332,actor,[""Hombre #2 (segment \""Pasternak\"")""])"	1	0
tt3409392	movie	Timbuktu	Timbuktu	2014	96	Drama,War	7.1	18665	nm0803066	nm0803066,nm6158235	"(nm6784754,actor,[""Kidane""]),(nm0229139,actor,[""Abdelkerim""]),(nm6158234,actress,[""Satima""]),(nm6784756,actress,[""Toya""]),(nm6784755,actor,[""Issan""]),(nm1311741,actor,[""Djihadiste""]),(nm0633884,actor,[""Zabou""]),(nm0224937,actress,[""La chanteuse Fatou""]),(nm6784757,actor,[""L'Imam""]),(nm4776113,actor,[""Le chef djihadiste""])"	1	0
tt3279124	movie	Last Days in Vietnam	Last Days in Vietnam	2014	98	Documentary,History,War	7.6	4186	nm0448311	nm1766774,nm2222778	nan	1	0
tt3612232	short	Boogaloo and Graham	Boogaloo and Graham	2014	14	Comedy,Drama,Short	7.3	1170	nm3156269	nm3905562	"(nm0564901,actor,[""Father""]),(nm1800670,actress,[""Mother""]),(nm7074069,actor,[""Jamesy""]),(nm6265055,actor,[""Malachy""]),(nm2325042,actor,[""Jamesy the Narrator""]),(nm0448273,actor,[""Suspect""]),(nm7244073,actress,[""Young Girl""]),(nm2761678,actor,[""Soldier""]),(nm7906204,actor,[""Soldier""]),(nm7244074,actor,[""Soldier""])"	1	0
tt1020072	movie	Selma	Selma	2014	128	Biography,Drama,History	7.5	97426	nm1148550	nm2298096	"(nm0654648,actor,[""Dr. Martin Luther King, Jr.""]),(nm0252238,actress,[""Coretta Scott King""]),(nm0001856,actress,[""Annie Lee Cooper""]),(nm0929489,actor,[""President Lyndon B. Johnson""]),(nm2740716,actor,[""Gunnar Jahn""]),(nm6550068,actress,[""Girl #1""]),(nm6965925,actress,[""Girl #2""]),(nm6965883,actress,[""Girl #3""]),(nm7043362,actress,[""Girl #4""]),(nm3849928,actress,[""Girl #5""])"	2	1
tt3521134	movie	The Look of Silence	The Look of Silence	2014	103	Biography,Documentary,History	8.3	14383	nm1484791	\N	nan	1	0
tt3170902	movie	Theeb	Theeb	2014	100	Adventure,Drama,Thriller	7.2	11745	nm3578681	nm3578681,nm2630722	"(nm6849498,actor,[""Theeb""]),(nm7210548,actor,[""Hussein""]),(nm7210549,actor,[""The Stranger""]),(nm3484657,actor,[""Edward""]),(nm8390140,actor,[""Marji""]),(nm8390141,actor,[""Sheikh""]),(nm8390142,actor,[""Suleiman""]),(nm2922811,actor,[""Mulazim""]),(nm8390144,actor,[""Revolt Commander""]),(nm8390145,actor,[""Revolt Officer""])"	1	0
tt2049586	movie	Glen Campbell: I'll Be Me	Glen Campbell: I'll Be Me	2014	104	Biography,Documentary,Family	7.9	1770	nm0005077	\N	nan	1	0
tt3125324	movie	Beyond the Lights	Beyond the Lights	2014	116	Drama,Music,Romance	6.8	17947	nm0697656	nm0697656	"(nm1813221,actress,[""Noni""]),(nm1676649,actor,[""Kaz""]),(nm0000378,actress,[""Macy Jean""]),(nm0000418,actor,[""Captain Nicol""]),(nm0446622,actor,[""Kid Culprit""]),(nm0826992,actor,[""Quentin""]),(nm1285544,actress,[""April""]),(nm4320791,actor,[""Jonas""]),(nm0160637,actor,[""Liam King""]),(nm0553468,actor,[""Jesse Soria""])"	1	0
tt2084970	movie	The Imitation Game	The Imitation Game	2014	114	Biography,Drama,Thriller	8.0	851233	nm0878763	nm2441699,nm0388132	"(nm1212722,actor,[""Alan Turing""]),(nm0461136,actress,[""Joan Clarke""]),(nm0328828,actor,[""Hugh Alexander""]),(nm1395602,actor,[""John Cairncross""]),(nm1239499,actor,[""Detective Robert Nock""]),(nm0063914,actor,[""Peter Hilton""]),(nm0001097,actor,[""Commander Denniston""]),(nm0835016,actor,[""Stewart Menzies""]),(nm3485153,actor,[""Jack Good""]),(nm0329259,actor,[""Sergeant Staehl""])"	8	1
tt2180411	movie	Into the Woods	Into the Woods	2014	125	Adventure,Comedy,Drama	5.9	150838	nm0551128	nm0487567,nm0814227	"(nm0447695,actress,[""Cinderella""]),(nm0000658,actress,[""Witch""]),(nm1517976,actor,[""Cinderella's Prince""]),(nm1289434,actress,[""Baker's Wife""]),(nm4948519,actor,[""Jack""]),(nm0179479,actor,[""Baker""]),(nm0179479,actor,[""Narrator""]),(nm0004724,actress,[""Stepmother""]),(nm0087109,actress,[""Florinda""]),(nm0700577,actress,[""Lucinda""]),(nm0001808,actress,[""Jack's Mother""])"	3	0
tt3044564	short	White Earth	White Earth	2014	20	Documentary,Drama,Family	6.2	205	nm2650005	nm2650005	nan	1	0
tt3043542	short	Mr. Hublot	Mr. Hublot	2013	11	Animation,Comedy,Family	7.2	5393	nm5793837,nm3115348	nm5793837	nan	1	1
tt3346410	short	Helium	Helium	2013	22	Drama,Family,Short	7.2	2564	nm2225334	nm5900577,nm2225334	"(nm3354565,actor,[""Enzo""]),(nm5376943,actor,[""Alfred""]),(nm2711342,actress,[""Nurse""])"	1	1
tt3063516	movie	Jackass Presents: Bad Grandpa	Bad Grandpa	2013	92	Comedy	6.5	99355	nm0871860	nm0424216,nm0005069,nm0871860,nm0046943,nm0806416	"(nm0424216,actor,[""Irving Zisman""]),(nm3850986,actor,[""Billy""]),(nm0364739,actor,[""Chuck""]),(nm0146061,actress,[""Kimmie""]),(nm5854055,actress,[""Doctor""]),(nm5168255,actress,[""Pageant Reporter""]),(nm6040743,actress,[""Juggalo Girl""]),(nm0269013,actor,[""Juggalo Guy""]),(nm1840615,actress,[""Hostess""]),(nm5204550,actress,[""Receptionist""])"	1	0
tt3069992	short	Our Curse	Nasza klatwa	2013	28	Documentary,Drama,Family	7.1	404	nm4724948	nm4724948	nan	1	0
tt3071532	short	The Phone Call	The Phone Call	2013	22	Drama,Short	7.4	3290	nm2375389	nm2375389,nm5819328	"(nm1020089,actress,[""Heather""]),(nm0000980,actor,[""Stan""]),(nm1296102,actor,[""Daniel""]),(nm0768795,actress,[""Joan""]),(nm8295507,actor,[""Jazz Club Guest""]),(nm5377921,actor,[""City Worker""])"	1	1
tt3145026	short	Prison Terminal: The Last Days of Private Jack Hall	Prison Terminal: The Last Days of Private Jack Hall	2013	40	Biography,Crime,Documentary	7.5	334	nm4767836	\N	nan	1	0
tt3183630	movie	The Boy and the World	O Menino e o Mundo	2013	80	Adventure,Animation,Family	7.5	7836	nm0994245	nm0994245	"(nm6457440,actor,[""Menino""]),(nm6457442,actor,[""Pai""]),(nm6457441,actress,[""Mãe""]),(nm7856663,actor,[""Jovem e Vozes Adicionais""]),(nm0994245,actor,[""Velho""])"	1	0
tt1821549	movie	Nebraska	Nebraska	2013	115	Drama	7.7	126073	nm0668247	nm1504572	"(nm0001136,actor,[""Woody Grant""]),(nm0287182,actor,[""David Grant""]),(nm0820053,actress,[""Kate Grant""]),(nm0644022,actor,[""Ross Grant""]),(nm0005078,actor,[""Ed Pegram""]),(nm0933840,actress,[""Aunt Martha""]),(nm0397555,actor,[""Uncle Ray""]),(nm0238063,actor,[""Bart""]),(nm0711864,actor,[""Cole""]),(nm1800658,actress,[""Peg Nagy""])"	6	0
tt2980764	short	Get a Horse!	Get a Horse!	2013	6	Animation,Comedy,Family	7.5	5757	nm0534041	nm0534041,nm2128363,nm0472866,nm0675442	"(nm0000370,actor,[""Mickey Mouse""]),(nm0307732,actress,[""Minnie Mouse""]),(nm0853122,actress,[""Minnie Mouse""]),(nm0088285,actor,[""Peg-Leg Pete""]),(nm0752900,actor,[""Peg-Leg Pete""]),(nm0074036,actor,[""Additional Voices""]),(nm2128363,actor,[""Additional Voices""]),(nm0235261,actress,[""Additional Voices""]),(nm0363641,actor,[""Additional Voices""]),(nm0430568,actor,[""Additional Voices""])"	1	0
tt1798709	movie	Her	Her	2013	126	Drama,Romance,Sci-Fi	8.0	699670	nm0005069	nm0005069	"(nm0001618,actor,[""Theodore""]),(nm0010736,actress,[""Amy""]),(nm0424060,actress,[""Samantha""]),(nm1913734,actress,[""Catherine""]),(nm1842419,actress,[""Letter Writer #1""]),(nm0686014,actress,[""Letter Writer #2""]),(nm2415610,actor,[""Letter Writer #3""]),(nm0695435,actor,[""Paul""]),(nm2995162,actor,[""Text Voice""]),(nm6130314,actress,[""Sexy Pregnant TV Star""])"	5	1
tt2532528	movie	Dirty Wars	Dirty Wars	2013	87	Crime,Documentary,History	7.4	9450	nm0746823	nm0726935,nm1568139	nan	1	0
tt2486682	movie	The Square	Al midan	2013	95	Documentary,Drama,History	8.0	9485	nm0636675	\N	"(nm5103233,actor,\N),(nm0802588,actor,\N),(nm5858848,actor,\N),(nm13434452,actress,[""Meral""])"	1	0
tt1980929	movie	Begin Again	Begin Again	2013	104	Comedy,Drama,Music	7.4	171561	nm0138809	nm0138809	"(nm0461136,actress,[""Gretta""]),(nm0749263,actor,[""Dan""]),(nm1747013,actor,[""Dave""]),(nm2794962,actress,[""Violet""]),(nm0179479,actor,[""Steve""]),(nm0080049,actor,[""Saul""]),(nm3204288,actress,[""Business Woman""]),(nm0739548,actor,[""Bartender""]),(nm0001416,actress,[""Miriam""]),(nm1316791,actor,[""Christian Father""])"	1	0
tt2976354	short	Joanna	Joanna	2013	40	Biography,Documentary,Drama	6.9	363	nm5098826	nm5098826,nm5728599	nan	1	0
tt2991224	movie	Tangerines	Mandariinid	2013	87	Drama,War	8.1	50426	nm0882203	nm6313374,nm0882203,nm6313373	"(nm0880407,actor,[""Ivo""]),(nm0639297,actor,[""Margus""]),(nm0620351,actor,[""Ahmed""]),(nm2067091,actor,[""Nika""]),(nm0871143,actor,[""Juhan""]),(nm0066675,actor,[""Aslan""]),(nm2234478,actor,[""Aslan's Soldier""]),(nm3301424,actor,[""Aslan's Soldier""]),(nm3873609,actor,[""Aslan's Soldier""]),(nm7505964,actor,[""Aslan's Soldier""])"	1	0
tt1690953	movie	Despicable Me 2	Despicable Me 2	2013	98	Adventure,Animation,Comedy	7.3	442941	nm1853544,nm0719208	nm0666791,nm0202425	"(nm0136797,actor,[""Gru""]),(nm1325419,actress,[""Lucy""]),(nm0000973,actor,[""Eduardo Pérez""]),(nm0000973,actor,[""El Macho""]),(nm1388927,actress,[""Margo""]),(nm1258970,actor,[""Dr. Nefario""]),(nm0421822,actor,[""Floyd Eagle-san""]),(nm0176869,actor,[""Silas Ramsbottom""]),(nm3220568,actress,[""Agnes""]),(nm3269138,actress,[""Edith""]),(nm2030779,actor,[""Antonio Pérez""])"	2	0
tt2576852	movie	The Tale of The Princess Kaguya	Kaguya-hime no monogatari	2013	137	Animation,Drama,Family	8.0	57975	nm0847223	nm0847223,nm4940865	"(nm1631269,actress,[""The Princess Kaguya""]),(nm1631269,actress,[""The Princess Kaguya""]),(nm0001001,actor,[""The Bamboo Cutter""]),(nm0001001,actor,[""The Bamboo Cutter""]),(nm0005460,actress,[""The Bamboo Cutter's Wife""]),(nm0005460,actress,[""The Bamboo Cutter's Wife""]),(nm0005460,actress,[""Narrator""]),(nm0005460,actress,[""Narrator""]),(nm0005188,actor,[""Prince Ishitsukuri""]),(nm0005188,actor,[""Prince Ishitsukuri""]),(nm3110389,actress,[""Kaguya hime""]),(nm3110389,actress,[""Jokan""]),(nm2246282,actor,[""Sutemaru""]),(nm0157384,actor,[""Okina""]),(nm0594421,actress,[""Ôna""]),(nm0594421,actress,[""Narration""]),(nm0847224,actress,[""Sagami""]),(nm0845912,actress,[""Menowarawa""])"	1	0
tt2924484	short	The Lady in Number 6: Music Saved My Life	The Lady in Number 6: Music Saved My Life	2013	39	Biography,Documentary,Drama	8.0	1024	nm0164885	nm0164885,nm0293101	"(nm0164885,actor,[""Narrator""])"	1	1
tt2922078	short	Butter Lamp	La lampe au beurre de yak	2013	15	Family,Short	7.0	782	nm5130656	nm5130656	"(nm5677992,actor,[""Le Photographe""]),(nm7782681,actor,[""L'assistant""]),(nm7782681,actor,[""Le Père""]),(nm7782682,actor,[""Le Jeune Homme""]),(nm7782683,actor,[""La Soeur 1""]),(nm1678750,actress,[""La Soeur 2""]),(nm7782684,actor,[""L'enfant (tableau 3)""]),(nm7782685,actor,[""Le Marié""]),(nm7782686,actress,[""La Mariée""]),(nm0850872,actor,[""Le chef du village""]),(nm7782687,actress,[""La vieille femme""])"	1	0
tt2852406	movie	Omar	Omar	2013	98	Crime,Drama,Romance	7.5	15913	nm0009463	nm0009463	"(nm4682935,actor,[""Omar""]),(nm5647588,actress,[""Nadia""]),(nm5647594,actor,[""Tarek""]),(nm5647582,actor,[""Amjad""]),(nm0958206,actor,[""Agent Rami""]),(nm5647572,actor,[""Sewing Shop Manager""]),(nm3561877,actor,[""Soldier""]),(nm3219499,actor,[""Soldier #1""]),(nm5647590,actor,[""Soldier #2""]),(nm5647615,actor,[""Omar's Boss""])"	1	0
tt2776636	short	Facing Fear	Facing Fear	2013	23	Documentary,Drama,Short	6.9	216	nm0169474	nm0169474	nan	1	0
tt2718492	movie	Ida	Ida	2013	82	Drama	7.4	61930	nm0667734	nm0667734,nm0501947	"(nm0474492,actress,[""Wanda""]),(nm5531398,actress,[""Anna""]),(nm4221607,actor,[""Lis""]),(nm0871827,actor,[""Szymon""]),(nm1167938,actor,[""Feliks""]),(nm0804518,actress,[""Mother Superior""]),(nm2251846,actress,[""Singer""]),(nm4002803,actress,[""Kaska""]),(nm6322241,actress,[""Bronia""]),(nm6322242,actress,[""Marysia""])"	2	1
tt2714900	movie	Finding Vivian Maier	Finding Vivian Maier	2013	83	Biography,Documentary,History	7.7	15440	nm5525244,nm0803020	nm5525244,nm0803020	nan	1	0
tt2689992	short	Just Before Losing Everything	Avant que de tout perdre	2013	29	Drama,Family,Short	7.7	901	nm0499488	nm0499488	"(nm0238475,actress,[""Miriam""]),(nm1229839,actress,[""Gaëlle""]),(nm3647035,actor,[""Julien""]),(nm5509170,actress,[""Joséphine""]),(nm1616970,actor,[""Antoine""]),(nm1614814,actress,[""Sophie""]),(nm0774992,actor,[""Didier""]),(nm0971366,actress,[""Martine""]),(nm0070694,actor,[""M. Savelli""]),(nm0499099,actress,[""Mme, Bollocq""])"	1	0
tt3438472	short	The Reaper	La parka	2013	29	Biography,Documentary,Short	6.6	243	nm4717581	nm4717581	"(nm15768016,actor,[""La Parka""])"	1	0
tt1800241	movie	American Hustle	American Hustle	2013	138	Crime,Drama	7.2	509243	nm0751102	nm2545235,nm0751102	"(nm0000288,actor,[""Irving Rosenfeld""]),(nm0010736,actress,[""Sydney Prosser""]),(nm0177896,actor,[""Richie DiMaso""]),(nm2225369,actress,[""Rosalyn Rosenfeld""]),(nm0719637,actor,[""Mayor Carmine Polito""]),(nm0127373,actor,[""Stoddard Thorsen""]),(nm1658935,actor,[""Pete Musane""]),(nm0671567,actor,[""Paco Hernandez""]),(nm0671567,actor,[""Sheik Abdullah""]),(nm0924154,actor,[""Carl Elway""]),(nm0005273,actor,[""Anthony Amado""])"	10	0
tt0790636	movie	Dallas Buyers Club	Dallas Buyers Club	2013	117	Biography,Drama	7.9	533978	nm0885249	nm1258965,nm2214893	"(nm0000190,actor,[""Ron Woodroof""]),(nm0004950,actress,[""Eve""]),(nm0001467,actor,[""Rayon""]),(nm0001872,actor,[""Tucker""]),(nm0641354,actor,[""Dr. Sevard""]),(nm0642259,actor,[""Richard Barkley""]),(nm1316767,actor,[""David Wayne""]),(nm0001162,actor,[""Dr. Vass""]),(nm0710271,actor,[""T.J.""]),(nm1251245,actress,[""Nurse Frazin""])"	6	3
tt1700845	movie	The Invisible Woman	The Invisible Woman	2013	111	Biography,Drama,History	6.1	10705	nm0000146	nm0604448,nm1597463	"(nm0000146,actor,[""Charles Dickens""]),(nm0428065,actress,[""Nelly""]),(nm0000218,actress,[""Mrs. Frances Ternan""]),(nm0390903,actor,[""Wilkie Collins""]),(nm0442559,actor,[""Rev. William Benham""]),(nm3881492,actor,[""Mr. Lambourne""]),(nm6164726,actress,[""Mary""]),(nm0121895,actor,[""Mr. George Wharton Robinson""]),(nm6164727,actor,[""Geoffrey""]),(nm0172059,actor,[""Governor""])"	1	0
tt0481499	movie	The Croods	The Croods	2013	98	Adventure,Animation,Comedy	7.1	241431	nm0210320,nm0761498	nm0210320,nm0761498,nm0000092	"(nm0000115,actor,[""Grug""]),(nm0005351,actor,[""Guy""]),(nm1297015,actress,[""Eep""]),(nm0001416,actress,[""Ugga""]),(nm0001458,actress,[""Gran""]),(nm0241173,actor,[""Thunk""]),(nm0761498,actor,[""Belt""]),(nm0858378,actor,[""Sandy""])"	1	0
tt2013293	movie	The Wind Rises	Kaze tachinu	2013	126	Animation,Biography,Drama	7.8	105915	nm0594503	nm0594503	"(nm0030417,actor,[""Jirô Horikoshi""]),(nm0632689,actor,[""Honjô""]),(nm3768523,actress,[""Naoko Satomi""]),(nm0632761,actor,[""Kurokawa""]),(nm1334850,actor,[""Giovanni Battista Caproni""]),(nm0475165,actor,[""Hattori""]),(nm1541331,actress,[""Kayo Horikoshi""]),(nm1297907,actor,[""Castorp""]),(nm0652718,actress,[""Kurokawa's Wife""]),(nm0443559,actor,[""Satomi""])"	1	0
tt1986769	movie	Alone Yet Not Alone	Alone Yet Not Alone	2013	103	Action,Drama,History	4.7	1012	nm0071066,nm2756180	nm6027731,nm2756180,nm2095955,nm4549992	"(nm4609675,actress,[""Barbara Leininger""]),(nm4609675,actress,[""Susquehanna""]),(nm3651720,actress,[""Young Barbara Leininger""]),(nm3651720,actress,[""Susquehanna""]),(nm1648549,actor,[""Fritz Hecklinger""]),(nm1342461,actress,[""Lydia Barrett""]),(nm2440963,actor,[""Galasko""]),(nm2654185,actor,[""Hannawoa""]),(nm0670564,actor,[""Papa Leininger""]),(nm4133021,actress,[""Mama Leininger""]),(nm3703855,actor,[""John Leininger""]),(nm4017427,actor,[""Christian Leininger""])"	1	0
tt2852470	movie	The Missing Picture	L'image manquante	2013	92	Documentary	7.3	3628	nm0659454	nm0659454,nm5656820	"(nm3123752,actor,[""Narrator""]),(nm6497524,actor,[""Narrator""]),(nm6497524,actor,[""Narrator""])"	1	0
tt2017038	movie	All Is Lost	All Is Lost	2013	106	Action,Adventure,Drama	6.9	85336	nm1170855	nm1170855	"(nm0000602,actor,[""Our Man""])"	1	0
tt3449252	short	Crisis Hotline: Veterans Press 1	Crisis Hotline: Veterans Press 1	2013	40	Documentary,Short	7.5	687	nm0329651	\N	nan	1	1
tt1454468	movie	Gravity	Gravity	2013	91	Drama,Sci-Fi,Thriller	7.7	880326	nm0190859	nm0190859,nm0190861	"(nm0000113,actress,[""Ryan Stone""]),(nm0000123,actor,[""Matt Kowalski""]),(nm0000438,actor,[""Mission Control""]),(nm1241511,actor,[""Aningaaq""]),(nm2060857,actor,[""Shariff""]),(nm1741430,actress,[""Explorer Captain""]),(nm3390180,actor,[""Russian Space Station Captain""])"	10	7
tt1170358	movie	The Hobbit: The Desolation of Smaug	The Hobbit: The Desolation of Smaug	2013	161	Adventure,Fantasy	7.8	730156	nm0001392	nm0909638,nm0101991,nm0001392,nm0868219,nm0866058	"(nm0005212,actor,[""Gandalf""]),(nm0293509,actor,[""Bilbo""]),(nm0035514,actor,[""Thorin""]),(nm0832792,actor,[""Balin""]),(nm0574615,actor,[""Dwalin""]),(nm0456270,actor,[""Bifur""]),(nm0626362,actor,[""Bofur""]),(nm1053536,actor,[""Bombur""]),(nm0641063,actor,[""Fili""]),(nm2636108,actor,[""Kili""])"	3	0
tt0993846	movie	The Wolf of Wall Street	The Wolf of Wall Street	2013	180	Biography,Comedy,Crime	8.2	1678007	nm0000217	nm1010540,nm0067789	"(nm0000138,actor,[""Jordan Belfort""]),(nm1706767,actor,[""Donnie Azoff""]),(nm3053338,actress,[""Naomi Lapaglia""]),(nm0000190,actor,[""Mark Hanna""]),(nm0151419,actor,[""Agent Patrick Denham""]),(nm0001661,actor,[""Max Belfort""]),(nm1256532,actor,[""Brad""]),(nm0269463,actor,[""Manny Riskin""]),(nm0241121,actor,[""Jean Jacques Saurel""]),(nm0525921,actress,[""Aunt Emma""])"	5	0
tt1462900	movie	The Grandmaster	Yi dai zong shi	2013	130	Action,Biography,Drama	6.6	37693	nm0939182	nm0939182,nm1802940,nm4192630	"(nm0504897,actor,[""Ip Man""]),(nm0955471,actress,[""Gong Er""]),(nm1018221,actor,[""Ma San""]),(nm0151654,actor,[""Razor""]),(nm1087183,actor,[""Iron Shoes""]),(nm0911016,actor,[""Master Gong Yutian""]),(nm0875275,actor,[""Mr. Hung""]),(nm1046845,actress,[""Zhang Yongcheng""]),(nm0490573,actor,[""Master Yong""]),(nm2868252,actor,[""Shorty""])"	2	0
